t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi_hat [rad],r_angvelo [rad/s],n_prop [rps],delta_rudder [rad],wind_velo_relative_mid [m/s],wind_dir_relative_mid [rad],wind_velo_true [m/s],wind_dir_true [rad]
2.7,-4.09533991103588,0.0169659730992343,-0.755992200060455,0.0016097299866573,-0.0405554370346046,-3.96557831925013e-05,10,-0.205617239177452,1.22448849203798,2.7404938216669,1.23964822844349,2.70653923084228
2.8,-4.08992274679061,0.0173939569345908,-0.754358457466109,0.0018428135090186,-0.0380376409018537,-0.00022912717559,10,-0.21540853628114,1.26470462773055,2.68814826137135,1.27970158061035,2.65742486196576
2.9,-4.08995014190843,0.0179051875794116,-0.755083149702623,0.0019837354963708,-0.0375312094352076,-0.0004175680281267,10,-0.21540853628114,1.3449054017684,2.78374979540048,1.36113539830602,2.75223915847982
3.0,-4.08730918978997,0.0184946368613919,-0.756280817989396,0.0020334506145756,-0.0375312094352076,-0.0006037399804981,10,-0.21540853628114,1.34495328347064,2.78369049280044,1.36170684133012,2.75235927680124
3.1,-4.08469533242412,0.0190282850074834,-0.758204991518971,0.0018298186413801,-0.037023520664546,-0.0007865233369359,10,-0.21540853628114,1.54997998066921,2.87080807101328,1.56796277462559,2.83818510106959
3.2,-4.08202728555304,0.0195119380736604,-0.758676154562944,0.0017122004269218,-0.0375312094352076,-0.0009648132123107,10,-0.21540853628114,1.49499306237944,2.82717755174506,1.51315294579917,2.79474243552645
3.3,-4.08205438030566,0.0202058821934126,-0.759402659805743,0.0017418845911728,-0.037023520664546,-0.0011376997418788,10,-0.205617239177452,1.49502656843365,2.82713036211261,1.51382733657842,2.79535853348189
3.4,-4.07662405815407,0.0208375476797725,-0.757756915455239,0.0016569168159502,-0.0345144456557034,-0.0013042998014026,10,-0.205617239177452,1.36005924124372,2.87055260998068,1.37980816709886,2.84126409004462
3.5,-4.07400816027089,0.0215337848150951,-0.759685614924148,0.0015968223449519,-0.0340036492873665,-0.0014638089979083,10,-0.205617239177452,1.36008632441558,2.87049591080834,1.38051503954098,2.84180709658712
3.6,-4.0713421539184,0.0222902013730939,-0.76015225202822,0.0015447854006414,-0.0345144456557034,-0.0016156330021065,10,-0.195825942073764,1.38515405881537,2.84429943612342,1.40611934302112,2.8155016066578
3.7,-4.06854561669219,0.0228435815267208,-0.757032718831457,0.0016091774283978,-0.0375312094352076,-0.0017593019227222,10,-0.195825942073764,1.4201842966601,2.82679938431309,1.44150730974018,2.79525712539029
3.8,-4.06573562289389,0.0234726344516421,-0.753902994815392,0.0015370025807459,-0.0405554373309249,-0.0018944632216333,10,-0.195825942073764,1.42020616724335,2.82675290671436,1.44214820304005,2.79227113580193
3.9,-4.06034585303405,0.0243052547144408,-0.752993944361101,0.0015608146090915,-0.0375312100263898,-0.0020208135315404,10,-0.186034644970076,1.49005244600016,2.80052737516904,1.51253146289415,2.76936220524844
4.0,-4.05770490091497,0.0250547310880554,-0.754191612648152,0.0016466210044515,-0.0375312100263898,-0.0021382483162887,10,-0.186034644970076,1.49006941653963,2.80048926224881,1.51322172896535,2.76953923626936
4.1,-4.05506394641034,0.0256054371933485,-0.75538928135727,0.0017419880157907,-0.0375312104797356,-0.0022467093508722,10,-0.186034644970076,1.48034279004234,2.73069574087046,1.50322001438495,2.70104882622098
4.2,-4.05225395271855,0.0263534041508569,-0.752259560108419,0.0020437817444033,-0.0405554364419649,-0.0023462609162238,10,-0.186034644970076,1.4452827217311,2.66955994849393,1.46793891865636,2.63842805457054
4.3,-4.04683678960432,0.027040627865123,-0.750625817864206,0.0021790518571496,-0.0380376403112817,-0.0024371008313915,10,-0.176243347866387,1.44529948854101,2.66953096312972,1.4685078625768,2.64120777325871
4.4,-4.04422323259927,0.0276585409409163,-0.752548178390205,0.0023124355985097,-0.0375312088440254,-0.0025193948274947,10,-0.176243347866387,1.39030089924127,2.63444130472658,1.41348208876308,2.60786424672215
4.5,-4.04155488535937,0.0282153785663426,-0.753021154441395,0.0024600348638615,-0.0380376403112817,-0.002593505499695,10,-0.166452050762699,1.39031629148808,2.63441488313328,1.41391325260645,2.60760963511915
4.6,-4.03894132835431,0.0287217612664104,-0.754943514967394,0.0025315991052464,-0.0375312088440254,-0.002659797095553,10,-0.166452050762699,1.4053737806764,2.62571922529962,1.42923826552072,2.59965926273778
4.7,-4.03894132835431,0.0293068156451319,-0.754943514967394,0.0023862234432249,-0.0375312088440254,-0.002718655143615,10,-0.156660753659011,1.36544743364916,2.66067858591202,1.39045199048915,2.6344360471436
4.8,-4.03093539551007,0.0298327901496679,-0.756367857276434,0.0020939343602087,-0.039046748938657,-0.0027705800341869,10,-0.146869456555323,1.36544320828569,2.66065603807973,1.39106199054036,2.6328874540669
4.9,-4.02543226532998,0.030314075496925,-0.752575384839261,0.0019300424935334,-0.0380376409018537,-0.0028160761029303,10,-0.146869456555323,1.46526093138719,2.58189210070546,1.49007713466289,2.5557760532234
5.0,-4.02279131320624,0.0307476672324136,-0.753773053128429,0.0018435543177054,-0.0380376409018537,-0.0028557094475395,10,-0.137078159451635,1.58555676685941,2.52990817518487,1.60982706192051,2.50379716213361
5.1,-4.02284580307668,0.0312694122129075,-0.755224250607743,0.0016468629941645,-0.037023520664546,-0.0028899418038885,10,-0.137078159451635,1.58556253889468,2.52989945129684,1.61037451103756,2.50488445942592
5.2,-4.01469740767476,0.0317339739954617,-0.753043231185781,0.0014191942180285,-0.0410587381355143,-0.0029192488097282,10,-0.137078159451635,1.41580484320715,2.39953849213082,1.4384602128159,2.37414954494828
5.3,-4.0147268103584,0.032034259307435,-0.753763360049798,0.0011491032965392,-0.0405554358493252,-0.0029443083002052,10,-0.137078159451635,1.4158088427627,2.3995340365862,1.43887076495996,2.37464797482747
5.4,-4.00933703873994,0.0324349607761254,-0.752854309531266,0.0009953381952331,-0.0375312097307987,-0.0029655071198868,10,-0.137078159451635,1.37571766906704,2.34749975262619,1.39799001528843,2.32704987475817
5.5,-4.00672317900944,0.032922641070065,-0.754778484132851,0.0008749438702666,-0.0370235209604426,-0.0029833669379077,10,-0.137078159451635,1.30588583454065,2.31224746027595,1.32774823409001,2.2939908144497
5.6,-4.00408222688732,0.0334911370271629,-0.75597615242128,0.0007631194163428,-0.0370235209604426,-0.0029983925933561,10,-0.127286862347946,1.30589114695226,2.31225403673687,1.32822416624957,2.29424715370634
5.7,-3.99877322789028,0.0343886025388631,-0.757644983755787,0.0007283272018365,-0.0375312097307987,-0.0030109674187453,10,-0.117495565244258,1.34087575079783,2.32951666121523,1.3642791072946,2.31067442349055
5.8,-3.99613227576816,0.0350724470411554,-0.758842652044218,0.000787904971564,-0.0375312097307987,-0.0030215138021293,10,-0.117495565244258,1.340880504155,2.32952237241168,1.36471807714183,2.31106528047215
5.9,-3.99060055970776,0.035436749124019,-0.754332715060378,0.0005646839755333,-0.0370235209604426,-0.0030303729211168,10,-0.10770426814057,1.35094186230139,2.37308041907162,1.37628863628219,2.35427400887002
6.0,-3.98793251283053,0.0358935011677021,-0.754803878107494,0.0004138264802987,-0.0375312097307987,-0.0030378704493734,10,-0.10770426814057,1.30607883032425,2.32058659257167,1.33053401821508,2.30303716960903
6.1,-3.98267770333453,0.0364348376736428,-0.757925719928786,0.0002249096813852,-0.0370235209604426,-0.0030443646449401,10,-0.0979129710368819,1.30608163829526,2.3205864085323,1.33104878665781,2.30373725344913
6.2,-3.98003675121012,0.0367963351273554,-0.759123388218257,-0.0001176133976487,-0.0370235209604426,-0.0030500564239422,10,-0.0979129710368819,1.23588660451727,2.36408394435057,1.26249513297834,2.34747205596286
6.3,-3.97722877471303,0.0372522821108546,-0.755989094844556,-0.0001270121602481,-0.0400508827223078,-0.0030551573147076,10,-0.0881216739331937,1.23588989272943,2.36408561559882,1.26283371530319,2.34468686913029
6.4,-3.97180989176672,0.0376638608940142,-0.754358108550142,-0.0003654977923657,-0.0375312112087525,-0.0030597830564679,10,-0.0881216739331937,1.30608740874127,2.30306570592953,1.33186313653444,2.28640974491174
6.5,-3.96650059240013,0.0381645818170918,-0.756028752894676,-0.0004601753150702,-0.0380376426735698,-0.003064210151158,10,-0.0881216739331937,1.30609117496114,2.30306696881979,1.33227624833097,2.28612819159665
6.6,-3.96121868576672,0.0386175178759055,-0.758424089896741,-0.000597599175418,-0.0380376431257938,-0.0030684263460925,10,-0.0881216739331937,1.28107352892671,2.34667326297847,1.30885859692959,2.32940130993341
6.7,-3.9531247801648,0.0390290875594056,-0.757694266477686,-0.000432642844137,-0.0410587413916492,-0.0030725664384185,10,-0.0783303768295055,1.25609970306236,2.31171049783947,1.28310643413328,2.29289222428842
6.8,-3.94773701786467,0.0396531896579368,-0.756780652662098,-0.0004205324213659,-0.0380376432641409,-0.0030766517304271,10,-0.0783303768295055,1.25610173632684,2.31170953413986,1.28352989330714,2.29626926848204
6.9,-3.94779150773827,0.0402192239292326,-0.758231850134296,-0.0006723143185364,-0.0370235230317164,-0.0030806854321942,10,-0.0685390797258173,1.33591725824032,2.45126320740862,1.36761659050528,2.43260614856268
7.0,-3.9424551136145,0.0408606963654771,-0.759175989241651,-0.0007034101801335,-0.0380376432641409,-0.0030846910874334,10,-0.0685390797258173,1.33591960270745,2.45126202495662,1.36813774195513,2.43186346422727
7.1,-3.93984155660882,0.0413124885653278,-0.761098349764385,-0.0007026533162692,-0.0375312117999347,-0.0030885999583699,10,-0.0587477826221291,1.32083271984432,2.47733931345777,1.35404946741382,2.45822351426225
7.2,-3.93453225723925,0.0419763891410059,-0.762768994110979,-0.0006089473539343,-0.0380376432641409,-0.0030923478041457,10,-0.0489564855184409,1.24086208927573,2.52968733433081,1.27581518487485,2.51017270969836
7.3,-3.93172025594336,0.0427066279666616,-0.759643835582689,-0.0006724070392948,-0.0410587405036129,-0.0030959024671985,10,-0.0489564855184409,1.24086204746088,2.52968523296548,1.27645630702907,2.50742834869196
7.4,-3.926359889867,0.0432359814152872,-0.759454914362488,-0.0009654683909619,-0.0375312109131614,-0.0030991451183786,10,-0.0489564855184409,1.26579057226462,2.55585483846871,1.30258238368615,2.53606799400008
7.5,-3.92105059049308,0.0437180193769589,-0.761125558709994,-0.0010724112532152,-0.0380376423782833,-0.0031019192427297,10,-0.0391651884147528,1.270796152375,2.58203779773913,1.30862978800407,2.56105011791478
7.6,-3.91843703348432,0.04415315825242,-0.763047919235186,-0.0012113552330928,-0.0375312109131614,-0.0031042015663426,10,-0.0391651884147528,1.25561730595415,2.63427716573393,1.29498165883648,2.61250296101969
7.7,-3.91298608519815,0.0445498302688536,-0.761115865004242,-0.001024864402924,-0.0405554385162035,-0.0031056956761803,10,-0.0391651884147528,1.28044732990962,2.57304033012377,1.31876370114343,2.55002865690375
7.8,-3.90492796877749,0.0449039883888767,-0.760679790732223,-0.0012474649900784,-0.0380376423782833,-0.0031063027863807,10,-0.0391651884147528,1.28044309522362,2.57303881327099,1.31917668209385,2.55254127403953
